	index	StrengthPoints	Wins	Wins last 40 days	ast	blk	dr	fga	fga3	fgm	fgm3	fta	ftm	losses	or	pf	points_against	points_for	stl	to	Season	TeamID
3912	20141295	7.0	22.0	9.0	322.0	120.0	641.0	1479.0	401.0	744.0	140.0	617.0	465.0	6.0	256.0	512.0	1889.0	2093.0	172.0	278.0	2014	1295
3913	20141296	0.0	14.0	5.0	252.0	103.0	734.0	1570.0	475.0	604.0	131.0	794.0	542.0	17.0	398.0	632.0	1951.0	1881.0	202.0	460.0	2014	1296
3914	20141297	0.0	9.0	1.0	334.0	89.0	654.0	1618.0	654.0	704.0	228.0	578.0	408.0	21.0	286.0	623.0	2211.0	2044.0	163.0	348.0	2014	1297
3915	20141298	0.0	8.0	2.0	355.0	93.0	637.0	1563.0	586.0	620.0	193.0	459.0	289.0	21.0	312.0	552.0	1910.0	1722.0	187.0	368.0	2014	1298
3916	20141299	0.0	8.0	2.0	281.0	123.0	742.0	1584.0	552.0	595.0	163.0	928.0	645.0	23.0	380.0	723.0	2278.0	1998.0	141.0	466.0	2014	1299
3917	20141300	5.0	26.0	12.0	437.0	119.0	718.0	1631.0	479.0	741.0	156.0	828.0	601.0	5.0	355.0	623.0	1837.0	2239.0	238.0	353.0	2014	1300
3918	20141301	30.0	21.0	7.0	440.0	135.0	761.0	1947.0	502.0	893.0	152.0	709.0	469.0	13.0	406.0	636.0	2362.0	2407.0	162.0	354.0	2014	1301
3919	20141303	0.0	13.0	2.0	398.0	66.0	632.0	1642.0	553.0	721.0	189.0	652.0	502.0	14.0	281.0	522.0	2079.0	2133.0	207.0	341.0	2014	1303
3920	20141304	39.0	19.0	8.0	297.0	92.0	761.0	1630.0	543.0	696.0	184.0	697.0	501.0	12.0	273.0	629.0	2011.0	2077.0	213.0	338.0	2014	1304
3921	20141305	1.0	15.0	3.0	347.0	144.0	761.0	1835.0	634.0	796.0	214.0	700.0	510.0	17.0	352.0	604.0	2364.0	2316.0	160.0	333.0	2014	1305
3922	20141306	1.0	5.0	1.0	277.0	92.0	697.0	1493.0	620.0	551.0	204.0	482.0	335.0	24.0	277.0	561.0	1875.0	1641.0	116.0	376.0	2014	1306
3923	20141307	42.0	27.0	10.0	510.0	170.0	908.0	1799.0	572.0	828.0	193.0	845.0	614.0	6.0	351.0	559.0	2190.0	2463.0	160.0	350.0	2014	1307
3924	20141308	10.0	25.0	9.0	442.0	211.0	859.0	1802.0	483.0	877.0	175.0	987.0	677.0	9.0	409.0	583.0	2295.0	2606.0	158.0	430.0	2014	1308
3925	20141309	0.0	9.0	3.0	270.0	70.0	556.0	1295.0	368.0	544.0	121.0	671.0	467.0	15.0	298.0	510.0	1904.0	1676.0	145.0	405.0	2014	1309
3926	20141310	0.0	7.0	1.0	330.0	71.0	723.0	1949.0	554.0	836.0	166.0	947.0	646.0	26.0	409.0	784.0	2709.0	2484.0	230.0	450.0	2014	1310
3927	20141311	0.0	13.0	4.0	366.0	79.0	601.0	1521.0	565.0	671.0	172.0	601.0	385.0	15.0	273.0	669.0	2052.0	1899.0	159.0	344.0	2014	1311
3928	20141312	0.0	9.0	1.0	302.0	75.0	588.0	1384.0	490.0	578.0	175.0	537.0	386.0	16.0	229.0	525.0	1843.0	1717.0	157.0	322.0	2014	1312
3929	20141313	0.0	16.0	7.0	393.0	113.0	664.0	1625.0	470.0	734.0	161.0	629.0	433.0	14.0	368.0	586.0	2078.0	2062.0	187.0	394.0	2014	1313
3930	20141314	67.0	23.0	8.0	498.0	153.0	822.0	1916.0	399.0	887.0	134.0	854.0	534.0	9.0	450.0	650.0	2210.0	2442.0	234.0	385.0	2014	1314
3931	20141315	5.0	15.0	8.0	370.0	79.0	616.0	1746.0	553.0	787.0	176.0	743.0	513.0	16.0	338.0	631.0	2345.0	2263.0	249.0	348.0	2014	1315
3932	20141316	6.0	14.0	4.0	358.0	112.0	732.0	1665.0	587.0	719.0	208.0	675.0	473.0	16.0	363.0	563.0	2245.0	2119.0	151.0	453.0	2014	1316
3933	20141317	0.0	14.0	5.0	303.0	107.0	756.0	1712.0	450.0	719.0	154.0	707.0	483.0	16.0	326.0	601.0	2169.0	2075.0	195.0	381.0	2014	1317
3934	20141318	2.0	11.0	4.0	371.0	110.0	756.0	1692.0	481.0	734.0	156.0	752.0	485.0	21.0	361.0	553.0	2199.0	2109.0	173.0	420.0	2014	1318
3935	20141319	1.0	14.0	6.0	325.0	123.0	683.0	1658.0	466.0	746.0	163.0	569.0	406.0	17.0	329.0	551.0	2130.0	2061.0	190.0	390.0	2014	1319
3936	20141320	12.0	15.0	5.0	417.0	88.0	717.0	1630.0	710.0	731.0	255.0	627.0	453.0	15.0	259.0	545.0	2097.0	2170.0	167.0	319.0	2014	1320
3937	20141321	24.0	14.0	2.0	364.0	120.0	825.0	1679.0	708.0	665.0	217.0	596.0	417.0	19.0	249.0	609.0	2091.0	1964.0	142.0	360.0	2014	1321
3938	20141322	0.0	15.0	8.0	479.0	145.0	725.0	1879.0	497.0	879.0	169.0	747.0	551.0	14.0	362.0	597.0	2447.0	2478.0	235.0	383.0	2014	1322
3939	20141323	18.0	15.0	3.0	484.0	97.0	737.0	1842.0	637.0	839.0	228.0	553.0	397.0	17.0	344.0	518.0	2258.0	2303.0	187.0	331.0	2014	1323
3940	20141324	0.0	11.0	4.0	483.0	53.0	677.0	1787.0	722.0	765.0	264.0	674.0	488.0	20.0	280.0	623.0	2437.0	2282.0	215.0	348.0	2014	1324
3941	20141325	3.0	22.0	7.0	485.0	140.0	833.0	1821.0	700.0	830.0	244.0	627.0	448.0	11.0	318.0	647.0	2215.0	2352.0	214.0	426.0	2014	1325
3942	20141326	57.0	25.0	7.0	409.0	153.0	816.0	1825.0	605.0	819.0	197.0	781.0	538.0	9.0	343.0	561.0	2032.0	2373.0	260.0	380.0	2014	1326
3943	20141328	87.0	23.0	6.0	469.0	105.0	825.0	1962.0	722.0	884.0	273.0	784.0	588.0	9.0	380.0	609.0	2428.0	2629.0	219.0	366.0	2014	1328
3944	20141329	51.0	21.0	5.0	450.0	158.0	848.0	1876.0	641.0	872.0	236.0	927.0	671.0	12.0	315.0	647.0	2280.0	2651.0	250.0	344.0	2014	1329
3945	20141330	0.0	16.0	6.0	339.0	135.0	781.0	1750.0	522.0	746.0	170.0	702.0	431.0	17.0	388.0	650.0	2127.0	2093.0	202.0	442.0	2014	1330
3946	20141331	4.0	15.0	7.0	372.0	136.0	745.0	1689.0	411.0	778.0	147.0	708.0	511.0	16.0	335.0	612.0	2168.0	2214.0	161.0	347.0	2014	1331
3947	20141332	44.0	23.0	8.0	462.0	108.0	752.0	1874.0	635.0	877.0	249.0	804.0	616.0	9.0	345.0	680.0	2368.0	2619.0	254.0	373.0	2014	1332
3948	20141333	37.0	16.0	3.0	415.0	146.0	765.0	1628.0	435.0	789.0	171.0	839.0	584.0	15.0	304.0	590.0	2324.0	2333.0	151.0	421.0	2014	1333
3949	20141334	8.0	14.0	3.0	350.0	53.0	680.0	1594.0	519.0	696.0	189.0	661.0	511.0	15.0	315.0	667.0	2165.0	2092.0	145.0	353.0	2014	1334
3950	20141335	0.0	8.0	4.0	408.0	96.0	671.0	1518.0	436.0	684.0	140.0	594.0	403.0	20.0	268.0	633.0	2095.0	1911.0	163.0	451.0	2014	1335
3951	20141336	29.0	15.0	3.0	369.0	149.0	788.0	1816.0	625.0	786.0	199.0	692.0	517.0	17.0	331.0	669.0	2269.0	2288.0	144.0	337.0	2014	1336
3952	20141337	7.0	14.0	2.0	408.0	126.0	729.0	1642.0	533.0	742.0	193.0	640.0	448.0	16.0	306.0	570.0	2179.0	2125.0	138.0	363.0	2014	1337
3953	20141338	25.0	25.0	7.0	531.0	102.0	814.0	1832.0	491.0	845.0	175.0	843.0	599.0	9.0	413.0	595.0	2120.0	2464.0	238.0	359.0	2014	1338
3954	20141339	16.0	15.0	2.0	472.0	128.0	777.0	1778.0	485.0	810.0	191.0	702.0	516.0	16.0	339.0	620.0	2233.0	2327.0	184.0	366.0	2014	1339
3955	20141340	1.0	15.0	6.0	371.0	58.0	608.0	1563.0	505.0	721.0	183.0	619.0	453.0	14.0	250.0	565.0	2116.0	2078.0	167.0	334.0	2014	1340
3956	20141341	1.0	10.0	5.0	346.0	86.0	736.0	1888.0	635.0	776.0	215.0	766.0	495.0	23.0	391.0	723.0	2550.0	2262.0	234.0	475.0	2014	1341
3957	20141342	0.0	4.0	2.0	334.0	82.0	675.0	1583.0	493.0	707.0	171.0	484.0	330.0	26.0	212.0	464.0	2311.0	1915.0	130.0	381.0	2014	1342
3958	20141343	0.0	19.0	8.0	384.0	93.0	652.0	1416.0	682.0	635.0	247.0	560.0	405.0	8.0	223.0	469.0	1750.0	1922.0	167.0	301.0	2014	1343
3959	20141344	33.0	23.0	7.0	464.0	165.0	829.0	1931.0	612.0	821.0	214.0	810.0	633.0	11.0	423.0	589.0	2364.0	2489.0	190.0	396.0	2014	1344
3960	20141345	6.0	15.0	2.0	419.0	168.0	811.0	1926.0	538.0	822.0	176.0	733.0	492.0	17.0	445.0	662.0	2293.0	2312.0	179.0	393.0	2014	1345
3961	20141346	9.0	20.0	7.0	396.0	143.0	888.0	1909.0	473.0	811.0	167.0	929.0	664.0	11.0	522.0	608.0	2379.0	2453.0	109.0	388.0	2014	1346
3962	20141347	0.0	18.0	7.0	364.0	109.0	695.0	1728.0	510.0	804.0	177.0	707.0	493.0	12.0	334.0	581.0	2246.0	2278.0	196.0	329.0	2014	1347
3963	20141348	6.0	13.0	3.0	370.0	162.0	767.0	1647.0	457.0	730.0	144.0	763.0	499.0	18.0	343.0	630.0	2115.0	2103.0	155.0	435.0	2014	1348
3964	20141349	0.0	5.0	1.0	390.0	53.0	671.0	1467.0	673.0	598.0	218.0	468.0	301.0	23.0	207.0	537.0	1967.0	1715.0	125.0	361.0	2014	1349
3965	20141350	28.0	19.0	5.0	349.0	142.0	770.0	1777.0	649.0	750.0	209.0	728.0	487.0	14.0	304.0	636.0	2150.0	2196.0	193.0	351.0	2014	1350
3966	20141351	0.0	14.0	2.0	377.0	89.0	702.0	1704.0	597.0	743.0	237.0	778.0	569.0	17.0	337.0	623.0	2374.0	2292.0	188.0	409.0	2014	1351
3967	20141352	2.0	21.0	9.0	418.0	61.0	761.0	1911.0	642.0	837.0	246.0	706.0	513.0	13.0	366.0	626.0	2423.0	2433.0	242.0	385.0	2014	1352
3968	20141353	0.0	11.0	3.0	395.0	140.0	732.0	1863.0	571.0	782.0	188.0	681.0	479.0	21.0	385.0	657.0	2426.0	2231.0	185.0	402.0	2014	1353
3969	20141354	2.0	7.0	1.0	334.0	88.0	646.0	1593.0	490.0	624.0	137.0	535.0	351.0	21.0	378.0	547.0	2051.0	1736.0	151.0	425.0	2014	1354
3970	20141355	0.0	16.0	7.0	360.0	81.0	695.0	1502.0	531.0	656.0	178.0	670.0	514.0	12.0	279.0	498.0	1946.0	2004.0	149.0	332.0	2014	1355
3971	20141356	0.0	13.0	5.0	317.0	68.0	707.0	1657.0	440.0	746.0	145.0	703.0	475.0	19.0	353.0	605.0	2134.0	2112.0	232.0	383.0	2014	1356
3972	20141357	1.0	5.0	1.0	388.0	65.0	691.0	1836.0	603.0	758.0	197.0	655.0	449.0	26.0	379.0	618.0	2378.0	2162.0	166.0	378.0	2014	1357
3973	20141358	0.0	21.0	7.0	456.0	99.0	679.0	1652.0	549.0	749.0	208.0	874.0	584.0	10.0	365.0	684.0	2203.0	2290.0	204.0	397.0	2014	1358
3974	20141359	0.0	10.0	3.0	402.0	87.0	674.0	1612.0	445.0	763.0	145.0	627.0	422.0	20.0	262.0	642.0	2318.0	2093.0	170.0	385.0	2014	1359
3975	20141360	9.0	14.0	3.0	326.0	113.0	683.0	1521.0	518.0	669.0	197.0	631.0	437.0	16.0	275.0	565.0	1978.0	1972.0	163.0	355.0	2014	1360
3976	20141361	39.0	27.0	10.0	290.0	154.0	741.0	1717.0	433.0	730.0	147.0	771.0	512.0	4.0	400.0	516.0	1793.0	2119.0	231.0	303.0	2014	1361
3977	20141362	2.0	19.0	7.0	434.0	75.0	731.0	1630.0	546.0	771.0	202.0	734.0	471.0	11.0	332.0	582.0	2156.0	2215.0	152.0	350.0	2014	1362
3978	20141363	0.0	5.0	1.0	316.0	78.0	714.0	1570.0	746.0	580.0	245.0	518.0	373.0	24.0	295.0	600.0	2097.0	1778.0	122.0	388.0	2014	1363
3979	20141364	1.0	19.0	7.0	436.0	135.0	699.0	1455.0	499.0	676.0	193.0	610.0	435.0	9.0	271.0	529.0	1858.0	1980.0	138.0	316.0	2014	1364
3980	20141365	0.0	12.0	4.0	364.0	126.0	662.0	1736.0	623.0	731.0	227.0	640.0	470.0	19.0	318.0	632.0	2225.0	2159.0	179.0	317.0	2014	1365
3981	20141366	0.0	11.0	5.0	299.0	144.0	672.0	1532.0	464.0	638.0	143.0	596.0	389.0	19.0	326.0	627.0	1934.0	1808.0	201.0	468.0	2014	1366
3982	20141367	3.0	17.0	6.0	475.0	108.0	780.0	1761.0	612.0	792.0	196.0	691.0	464.0	14.0	382.0	576.0	2158.0	2244.0	199.0	381.0	2014	1367
3983	20141368	0.0	10.0	3.0	324.0	110.0	642.0	1499.0	526.0	654.0	192.0	584.0	402.0	18.0	238.0	567.0	2053.0	1902.0	119.0	346.0	2014	1368
3984	20141369	0.0	16.0	6.0	480.0	126.0	768.0	1763.0	548.0	874.0	195.0	697.0	484.0	14.0	325.0	604.0	2394.0	2427.0	205.0	401.0	2014	1369
3985	20141370	0.0	11.0	3.0	370.0	89.0	659.0	1649.0	629.0	695.0	215.0	558.0	368.0	17.0	366.0	622.0	2022.0	1973.0	170.0	387.0	2014	1370
3986	20141371	31.0	17.0	4.0	452.0	93.0	815.0	1797.0	704.0	816.0	252.0	774.0	558.0	17.0	288.0	675.0	2375.0	2442.0	226.0	415.0	2014	1371
3987	20141372	0.0	29.0	11.0	509.0	98.0	639.0	1762.0	631.0	813.0	222.0	707.0	503.0	2.0	403.0	648.0	1954.0	2351.0	218.0	340.0	2014	1372
3988	20141373	4.0	15.0	5.0	438.0	147.0	759.0	1836.0	429.0	773.0	139.0	768.0	552.0	17.0	451.0	735.0	2292.0	2237.0	188.0	453.0	2014	1373
3989	20141374	41.0	23.0	6.0	487.0	147.0	820.0	1674.0	392.0	815.0	146.0	743.0	508.0	9.0	340.0	621.0	1993.0	2284.0	240.0	438.0	2014	1374
3990	20141375	3.0	8.0	4.0	315.0	111.0	691.0	1598.0	667.0	630.0	222.0	582.0	405.0	20.0	331.0	570.0	2015.0	1887.0	134.0	349.0	2014	1375
3991	20141376	9.0	14.0	6.0	416.0	128.0	734.0	1853.0	516.0	765.0	195.0	847.0	598.0	20.0	468.0	771.0	2376.0	2323.0	214.0	485.0	2014	1376
3992	20141377	0.0	9.0	3.0	317.0	100.0	626.0	1416.0	469.0	607.0	165.0	564.0	427.0	18.0	223.0	470.0	1975.0	1806.0	139.0	339.0	2014	1377
3993	20141378	0.0	12.0	1.0	402.0	118.0	768.0	1729.0	376.0	751.0	97.0	757.0	501.0	20.0	354.0	566.0	2264.0	2100.0	186.0	411.0	2014	1378
3994	20141379	5.0	25.0	8.0	415.0	61.0	709.0	1594.0	475.0	723.0	163.0	831.0	582.0	6.0	391.0	652.0	1963.0	2191.0	239.0	417.0	2014	1379
3995	20141380	1.0	16.0	7.0	356.0	144.0	767.0	1609.0	492.0	708.0	170.0	632.0	393.0	13.0	327.0	639.0	1871.0	1979.0	161.0	406.0	2014	1380
3996	20141381	0.0	1.0	1.0	301.0	90.0	569.0	1398.0	386.0	562.0	126.0	550.0	375.0	27.0	222.0	652.0	2093.0	1625.0	117.0	389.0	2014	1381
3997	20141382	27.0	18.0	5.0	443.0	139.0	746.0	1881.0	475.0	856.0	155.0	774.0	554.0	15.0	418.0	668.0	2313.0	2421.0	230.0	423.0	2014	1382
3998	20141383	0.0	17.0	4.0	376.0	167.0	776.0	1756.0	591.0	753.0	186.0	634.0	432.0	14.0	369.0	618.0	2085.0	2124.0	175.0	406.0	2014	1383
3999	20141384	0.0	10.0	4.0	361.0	85.0	654.0	1649.0	688.0	675.0	220.0	539.0	346.0	21.0	280.0	481.0	2150.0	1916.0	176.0	333.0	2014	1384
4000	20141385	20.0	20.0	6.0	418.0	243.0	814.0	1870.0	433.0	838.0	148.0	717.0	501.0	12.0	360.0	603.0	2145.0	2325.0	218.0	347.0	2014	1385
4001	20141386	53.0	24.0	9.0	464.0	152.0	868.0	1735.0	639.0	813.0	243.0	753.0	483.0	9.0	317.0	522.0	2209.0	2352.0	148.0	407.0	2014	1386
4002	20141387	46.0	25.0	6.0	437.0	131.0	798.0	1694.0	553.0	753.0	177.0	688.0	489.0	6.0	308.0	536.0	1916.0	2172.0	229.0	391.0	2014	1387
4003	20141388	7.0	21.0	6.0	392.0	106.0	713.0	1673.0	585.0	752.0	222.0	801.0	567.0	11.0	377.0	617.0	2125.0	2293.0	175.0	366.0	2014	1388
4004	20141389	0.0	14.0	7.0	303.0	135.0	724.0	1619.0	516.0	659.0	163.0	682.0	480.0	17.0	329.0	567.0	2042.0	1961.0	199.0	373.0	2014	1389
4005	20141390	49.0	21.0	7.0	389.0	140.0	831.0	1796.0	526.0	834.0	195.0	801.0	563.0	12.0	319.0	596.0	2265.0	2426.0	168.0	371.0	2014	1390
4006	20141391	0.0	7.0	1.0	370.0	116.0	632.0	1628.0	541.0	683.0	159.0	590.0	391.0	24.0	293.0	529.0	2252.0	1916.0	174.0	383.0	2014	1391
4007	20141392	1.0	22.0	6.0	408.0	97.0	801.0	1783.0	482.0	810.0	172.0	692.0	498.0	10.0	365.0	610.0	2122.0	2290.0	191.0	397.0	2014	1392
4008	20141393	72.0	27.0	5.0	382.0	158.0	706.0	1762.0	478.0	770.0	160.0	684.0	481.0	5.0	422.0	509.0	1904.0	2181.0	257.0	285.0	2014	1393
4009	20141394	0.0	16.0	7.0	364.0	94.0	663.0	1550.0	348.0	732.0	128.0	687.0	460.0	14.0	332.0	601.0	2025.0	2052.0	197.0	370.0	2014	1394
4010	20141395	9.0	8.0		334.0	95.0	637.0	1557.0	442.0	624.0	141.0	698.0	511.0	22.0	252.0	517.0	2177.0	1900.0	183.0	351.0	2014	1395
4011	20141396	7.0	9.0	3.0	421.0	109.0	719.0	1934.0	594.0	828.0	201.0	614.0	434.0	22.0	383.0	573.0	2421.0	2291.0	180.0	327.0	2014	1396
4012	20141397	21.0	20.0	7.0	387.0	151.0	801.0	1765.0	540.0	781.0	178.0	729.0	516.0	12.0	439.0	550.0	1964.0	2256.0	166.0	348.0	2014	1397
4013	20141398	0.0	4.0	2.0	296.0	79.0	627.0	1573.0	489.0	669.0	144.0	677.0	471.0	25.0	324.0	617.0	2180.0	1953.0	155.0	354.0	2014	1398
4014	20141399	2.0	15.0	6.0	369.0	135.0	698.0	1659.0	528.0	743.0	172.0	765.0	514.0	16.0	375.0	704.0	2281.0	2172.0	205.0	475.0	2014	1399
4015	20141400	86.0	23.0	5.0	421.0	198.0	881.0	1975.0	521.0	851.0	169.0	866.0	575.0	10.0	497.0	629.0	2311.0	2446.0	190.0	408.0	2014	1400
4016	20141401	12.0	17.0	5.0	409.0	127.0	769.0	1714.0	579.0	735.0	186.0	667.0	429.0	15.0	302.0	580.0	2030.0	2085.0	208.0	361.0	2014	1401
4017	20141402	0.0	6.0	2.0	314.0	81.0	633.0	1493.0	446.0	640.0	137.0	501.0	334.0	23.0	278.0	535.0	1935.0	1751.0	170.0	397.0	2014	1402
4018	20141403	43.0	14.0	3.0	366.0	117.0	677.0	1718.0	450.0	783.0	140.0	665.0	484.0	18.0	377.0	605.0	2190.0	2190.0	196.0	385.0	2014	1403
4019	20141404	0.0	6.0	1.0	392.0	74.0	578.0	1754.0	604.0	738.0	211.0	615.0	443.0	23.0	332.0	606.0	2380.0	2130.0	217.0	332.0	2014	1404
4020	20141405	3.0	26.0	9.0	480.0	94.0	737.0	1881.0	525.0	869.0	185.0	833.0	610.0	6.0	406.0	561.0	2369.0	2533.0	210.0	328.0	2014	1405
4021	20141406	4.0	22.0	9.0	309.0	149.0	849.0	1658.0	526.0	743.0	187.0	913.0	639.0	10.0	375.0	644.0	2183.0	2312.0	126.0	360.0	2014	1406
4022	20141407	0.0	9.0	4.0	312.0	70.0	663.0	1568.0	614.0	641.0	208.0	689.0	455.0	20.0	347.0	456.0	2040.0	1945.0	163.0	362.0	2014	1407
4023	20141408	0.0	16.0	6.0	289.0	93.0	743.0	1574.0	541.0	651.0	191.0	791.0	548.0	16.0	322.0	612.0	2243.0	2041.0	147.0	406.0	2014	1408
4024	20141409	1.0	21.0	11.0	413.0	125.0	842.0	1842.0	584.0	814.0	190.0	880.0	594.0	12.0	356.0	707.0	2223.0	2412.0	230.0	378.0	2014	1409
4025	20141410	0.0	8.0	3.0	376.0	73.0	675.0	1758.0	530.0	722.0	148.0	629.0	415.0	23.0	334.0	638.0	2200.0	2007.0	211.0	374.0	2014	1410
4026	20141411	0.0	18.0	10.0	437.0	113.0	814.0	1735.0	563.0	795.0	202.0	858.0	610.0	14.0	361.0	530.0	2335.0	2402.0	147.0	423.0	2014	1411
4027	20141412	21.0	16.0	4.0	357.0	120.0	813.0	1776.0	474.0	734.0	142.0	738.0	484.0	13.0	471.0	513.0	2049.0	2094.0	147.0	376.0	2014	1412
4028	20141413	2.0	7.0	2.0	330.0	64.0	562.0	1595.0	637.0	685.0	222.0	594.0	409.0	22.0	237.0	573.0	2285.0	2001.0	149.0	341.0	2014	1413
4029	20141414	2.0	21.0	9.0	483.0	205.0	876.0	1752.0	509.0	815.0	182.0	640.0	401.0	11.0	346.0	598.0	2034.0	2213.0	173.0	401.0	2014	1414
4030	20141415	1.0	8.0	3.0	321.0	124.0	678.0	1590.0	428.0	676.0	127.0	665.0	461.0	21.0	299.0	567.0	2094.0	1940.0	174.0	385.0	2014	1415
4031	20141416	0.0	11.0	4.0	352.0	124.0	674.0	1703.0	595.0	738.0	194.0	651.0	400.0	18.0	416.0	526.0	2151.0	2070.0	201.0	397.0	2014	1416
4032	20141417	76.0	26.0	9.0	585.0	98.0	869.0	2016.0	555.0	988.0	217.0	786.0	589.0	8.0	343.0	603.0	2406.0	2782.0	319.0	358.0	2014	1417
4033	20141418	1.0	20.0	10.0	406.0	122.0	750.0	1852.0	599.0	849.0	224.0	832.0	553.0	11.0	423.0	656.0	2363.0	2475.0	217.0	430.0	2014	1418
4034	20141419	3.0	9.0	3.0	324.0	88.0	625.0	1423.0	439.0	600.0	138.0	505.0	316.0	17.0	277.0	486.0	1790.0	1654.0	146.0	338.0	2014	1419
4035	20141420	2.0	8.0	2.0	344.0	77.0	650.0	1605.0	554.0	642.0	170.0	648.0	430.0	21.0	326.0	674.0	2106.0	1884.0	222.0	433.0	2014	1420
4036	20141421	1.0	14.0	6.0	345.0	160.0	714.0	1650.0	533.0	747.0	203.0	716.0	534.0	15.0	330.0	561.0	2269.0	2231.0	189.0	396.0	2014	1421
4037	20141422	2.0	11.0	3.0	323.0	64.0	730.0	1662.0	444.0	711.0	149.0	628.0	432.0	18.0	299.0	636.0	2183.0	2003.0	165.0	404.0	2014	1422
4038	20141423	0.0	7.0	3.0	321.0	116.0	684.0	1710.0	470.0	686.0	133.0	553.0	361.0	23.0	357.0	556.0	2105.0	1866.0	177.0	345.0	2014	1423
4039	20141424	10.0	20.0	5.0	437.0	213.0	899.0	1905.0	592.0	834.0	195.0	752.0	492.0	13.0	415.0	520.0	2164.0	2355.0	160.0	367.0	2014	1424
4040	20141425	11.0	10.0	1.0	387.0	132.0	798.0	1764.0	484.0	774.0	138.0	746.0	499.0	21.0	339.0	615.0	2353.0	2185.0	169.0	433.0	2014	1425
4041	20141426	0.0	13.0	6.0	358.0	109.0	741.0	1732.0	688.0	747.0	237.0	733.0	520.0	17.0	343.0	602.0	2371.0	2251.0	142.0	402.0	2014	1426
4042	20141427	0.0	6.0	1.0	279.0	48.0	599.0	1397.0	494.0	586.0	165.0	720.0	504.0	21.0	320.0	559.0	2113.0	1841.0	158.0	429.0	2014	1427
4043	20141428	36.0	19.0	7.0	436.0	137.0	743.0	1601.0	530.0	760.0	181.0	633.0	468.0	11.0	263.0	514.0	1957.0	2169.0	193.0	356.0	2014	1428
4044	20141429	1.0	17.0	6.0	490.0	109.0	788.0	1672.0	516.0	752.0	211.0	563.0	416.0	14.0	322.0	548.0	2079.0	2131.0	105.0	338.0	2014	1429
4045	20141430	5.0	18.0	7.0	399.0	78.0	709.0	1492.0	540.0	640.0	181.0	588.0	444.0	11.0	259.0	496.0	1915.0	1905.0	140.0	322.0	2014	1430
4046	20141431	6.0	21.0	7.0	405.0	126.0	792.0	1548.0	415.0	722.0	136.0	819.0	560.0	10.0	317.0	570.0	1996.0	2140.0	154.0	411.0	2014	1431
4047	20141433	54.0	26.0	8.0	446.0	145.0	807.0	2131.0	723.0	892.0	252.0	761.0	513.0	8.0	481.0	665.0	2205.0	2549.0	380.0	417.0	2014	1433
4048	20141434	4.0	15.0	4.0	356.0	147.0	758.0	1519.0	551.0	688.0	193.0	707.0	518.0	15.0	303.0	647.0	2071.0	2087.0	157.0	459.0	2014	1434
4049	20141435	6.0	15.0	3.0	404.0	138.0	764.0	1598.0	599.0	689.0	191.0	658.0	433.0	16.0	305.0	541.0	2032.0	2002.0	145.0	414.0	2014	1435
4050	20141436	2.0	20.0	7.0	383.0	117.0	729.0	1533.0	442.0	714.0	172.0	712.0	517.0	10.0	306.0	554.0	1828.0	2117.0	205.0	345.0	2014	1436
4051	20141437	55.0	28.0	8.0	500.0	129.0	826.0	1794.0	801.0	824.0	289.0	808.0	576.0	4.0	361.0	631.0	2131.0	2513.0	222.0	379.0	2014	1437
4052	20141438	60.0	28.0	11.0	445.0	135.0	838.0	1733.0	513.0	784.0	187.0	734.0	487.0	6.0	371.0	546.0	1880.0	2242.0	181.0	347.0	2014	1438
4053	20141439	0.0	9.0	1.0	338.0	141.0	802.0	1639.0	596.0	665.0	215.0	625.0	405.0	22.0	336.0	524.0	2077.0	1950.0	101.0	392.0	2014	1439
4054	20141440	0.0	15.0	7.0	343.0	162.0	720.0	1855.0	731.0	796.0	229.0	616.0	426.0	12.0	378.0	516.0	2233.0	2247.0	176.0	278.0	2014	1440
4055	20141441	0.0	16.0	7.0	364.0	140.0	677.0	1843.0	622.0	780.0	217.0	678.0	486.0	15.0	409.0	711.0	2273.0	2263.0	224.0	380.0	2014	1441
4056	20141442	0.0	7.0	1.0	308.0	69.0	597.0	1287.0	385.0	567.0	131.0	501.0	341.0	20.0	202.0	523.0	1736.0	1606.0	145.0	366.0	2014	1442
4057	20141443	6.0	19.0	5.0	341.0	72.0	745.0	1709.0	678.0	700.0	227.0	716.0	466.0	12.0	389.0	596.0	2097.0	2093.0	150.0	421.0	2014	1443
4058	20141444	4.0	22.0	11.0	344.0	108.0	771.0	1575.0	552.0	735.0	182.0	815.0	585.0	9.0	299.0	567.0	2111.0	2237.0	178.0	439.0	2014	1444
4059	20141447	1.0	18.0	9.0	345.0	194.0	784.0	1784.0	493.0	748.0	166.0	653.0	480.0	12.0	389.0	606.0	2055.0	2142.0	188.0	379.0	2014	1447
4060	20141448	30.0	17.0	3.0	440.0	132.0	807.0	1740.0	504.0	784.0	166.0	871.0	566.0	16.0	336.0	636.0	2341.0	2300.0	181.0	410.0	2014	1448
4061	20141449	33.0	17.0	4.0	427.0	92.0	751.0	1871.0	552.0	835.0	187.0	695.0	527.0	15.0	354.0	618.0	2390.0	2384.0	172.0	365.0	2014	1449
4062	20141450	13.0	9.0	1.0	311.0	86.0	676.0	1568.0	679.0	624.0	222.0	584.0	384.0	21.0	289.0	553.0	2031.0	1854.0	156.0	343.0	2014	1450
